geohash,value
9vffb7,1.0
9vffbk,1.0
9vffbm,1.0
9vffbq,1.0
9vffbr,1.0
9vfg02,1.0
9vfg03,1.0
9vfg06,1.0
9vfg07,1.0
9vfg0k,1.0
9vfg0m,1.0
9vfg0q,1.0
9vfg0r,1.0
9vfg22,1.0
9vfg23,1.0
9vfg26,1.0
9vfg27,1.0
9vfg2k,1.0
9vfg2m,1.0
9vfg2p,1.0
9vfg80,1.0
9vfg82,1.0
9vfg88,1.0
9vfg8b,1.0
9vfg90,1.0
9vfg92,1.0
9vfg98,1.0
9vfg9b,1.0
9vfgd0,1.0
9vfgd2,1.0
9vfgd8,1.0
9vfgdb,1.0
9vfge0,1.0
9vfge2,1.0
9vfge8,1.0
9vfgeb,1.0
9vfgs0,1.0
9vfgs2,1.0
9vfgs8,1.0
9vfgsb,1.0
9vfgt0,1.0
9vfgt2,1.0
9vfgt8,1.0
9vfgtb,1.0
9vfgw0,1.0
9vfgw2,1.0
9vfgw8,1.0
9vfgwb,1.0
9vfgx0,1.0
9vfgx2,1.0
9vfgx8,1.0
9vfgxb,1.0
9vg580,1.0
9vg582,1.0
9vg588,1.0
9vg58b,1.0
9vg590,1.0
9vg592,1.0
9vg598,1.0
9vg59b,1.0
9vg5d0,1.0
9vg5d2,1.0
9vg5d8,1.0
9vg5db,1.0
9vg5e0,1.0
9vg5e2,1.0
9vg5e8,1.0
9vg5eb,1.0
9vg5s0,1.0
9vg5s2,1.0
9vg5s8,1.0
9vg5sb,1.0
9vg5t0,1.0
9vg5mp,1.0
9vg5mn,1.0
9vg5mj,1.0
9vg5mh,1.0
9vg5m5,1.0
9vg5m4,1.0
9vg5m1,1.0
9vg5m0,1.0
9vg5jp,1.0
9vg5jn,1.0
9vg5jj,1.0
9vg5jh,1.0
9vg5j5,1.0
9vg5j4,1.0
9vg5j1,1.0
9vg5j0,1.0
9vg4vp,1.0
9vg4vn,1.0
9vg4vj,1.0
9vg4vh,1.0
9vg4v5,1.0
9vg4v4,1.0
9vg4v1,1.0
9vg4v0,1.0
9vg4tp,1.0
9vg4tn,1.0
9vg4tj,1.0
9vg4th,1.0
9vg4t5,1.0
9vg4t4,1.0
9vg4t1,1.0
9vg4t0,1.0
9vg4mp,1.0
9vg4mn,1.0
9vg4mj,1.0
9vg4mh,1.0
9vg4m5,1.0
9vg4m4,1.0
9vg4m1,1.0
9vg4m0,1.0
9vg4jp,1.0
9vg4jn,1.0
9vg4jj,1.0
9vg4jh,1.0
9vg4j5,1.0
9vg4j4,1.0
9vg4j1,1.0
9vg4j0,1.0
9vg1vp,1.0
9vg1vn,1.0
9vg1vj,1.0
9vg1vh,1.0
9vg1uu,1.0
9vg1us,1.0
9vg1uk,1.0
9vg1uh,1.0
9vg1gu,1.0
9vg1gs,1.0
9vg1gk,1.0
9vg1gh,1.0
9vg1fu,1.0
9vg1fs,1.0
9vg1fk,1.0
9vg1fh,1.0
9vg1cu,1.0
9vg1cs,1.0
9vg1ck,1.0
9vg1ch,1.0
9vg1bu,1.0
9vg1bs,1.0
9vg1bk,1.0
9vg1bh,1.0
9vfczu,1.0
9vfczs,1.0
9vfczk,1.0
9vfczh,1.0
9vfcyu,1.0
9vfcys,1.0
9vfcyk,1.0
9vfcyh,1.0
9vfcvu,1.0
9vfcvs,1.0
9vfcvk,1.0
9vfcvh,1.0
9vfcuu,1.0
9vfcus,1.0
9vfcuk,1.0
9vfcuh,1.0
9vfcgu,1.0
9vfcgs,1.0
9vfcgk,1.0
9vfcgh,1.0
9vfcfu,1.0
9vfcfs,1.0
9vfcfk,1.0
9vfcfh,1.0
9vfccu,1.0
9vfccs,1.0
9vfcck,1.0
9vfcch,1.0
9vfcbu,1.0
9vfcbs,1.0
9vfcbk,1.0
9vfcbh,1.0
9vfcbj,1.0
9vfcbn,1.0
9vfcbp,1.0
9vff00,1.0
9vff01,1.0
9vff04,1.0
9vff05,1.0
9vff0h,1.0
9vff0j,1.0
9vff0n,1.0
9vff0p,1.0
9vff20,1.0
9vff21,1.0
9vff24,1.0
9vff25,1.0
9vff2h,1.0
9vff2j,1.0
9vff2n,1.0
9vff2p,1.0
9vff80,1.0
9vff81,1.0
9vff84,1.0
9vff85,1.0
9vff8h,1.0
9vff8j,1.0
9vff8n,1.0
9vff8p,1.0
9vffb0,1.0
9vffb1,1.0
9vffb4,1.0
9vffb5,1.0
9vffbh,1.0
9vffbj,1.0
9vffbn,1.0
9vffbp,1.0
9vfg00,1.0
9vfg01,1.0
9vfg04,1.0
9vfg05,1.0
9vfg0h,1.0
9vfg0j,1.0
9vfg0n,1.0
9vfg0p,1.0
9vfg20,1.0
9vfg21,1.0
9vfg24,1.0
9vfg25,1.0
9vfg2h,1.0
9vfg2j,1.0
9vfg2n,1.0
9vfexb,1.0
9vfexc,1.0
9vfg81,1.0
9vfg83,1.0
9vfg89,1.0
9vfg8c,1.0
9vfg91,1.0
9vfg93,1.0
9vfg99,1.0
9vfg9c,1.0
9vfgd1,1.0
9vfgd3,1.0
9vfgd9,1.0
9vfgdc,1.0
9vfge1,1.0
9vfge3,1.0
9vfge9,1.0
9vfgec,1.0
9vfgs1,1.0
9vfgs3,1.0
9vfgs9,1.0
9vfgsc,1.0
9vfgt1,1.0
9vfgt3,1.0
9vfgt9,1.0
9vfgtc,1.0
9vfgw1,1.0
9vfgw3,1.0
9vfgw9,1.0
9vfgwc,1.0
9vfgx1,1.0
9vfgx3,1.0
9vfgx9,1.0
9vfgxc,1.0
9vg581,1.0
9vg583,1.0
9vg589,1.0
9vg58c,1.0
9vg591,1.0
9vg593,1.0
9vg599,1.0
9vg59c,1.0
9vg5d1,1.0
9vg5d3,1.0
9vg5d9,1.0
9vg5dc,1.0
9vg5e1,1.0
9vg5e3,1.0
9vg5e9,1.0
9vg5ec,1.0
9vg5s1,1.0
9vg5s3,1.0
9vg5s9,1.0
9vg5sc,1.0
9vg5t1,1.0
9vg5t3,1.0
9vg5t2,1.0
9vg5mr,1.0
9vg5mq,1.0
9vg5mm,1.0
9vg5mk,1.0
9vg5m7,1.0
9vg5m6,1.0
9vg5m3,1.0
9vg5m2,1.0
9vg5jr,1.0
9vg5jq,1.0
9vg5jm,1.0
9vg5jk,1.0
9vg5j7,1.0
9vg5j6,1.0
9vg5j3,1.0
9vg5j2,1.0
9vg4vr,1.0
9vg4vq,1.0
9vg4vm,1.0
9vg4vk,1.0
9vg4v7,1.0
9vg4v6,1.0
9vg4v3,1.0
9vg4v2,1.0
9vg4tr,1.0
9vg4tq,1.0
9vg4tm,1.0
9vg4tk,1.0
9vg4t7,1.0
9vg4t6,1.0
9vg4t3,1.0
9vg4t2,1.0
9vg4mr,1.0
9vg4mq,1.0
9vg4mm,1.0
9vg4mk,1.0
9vg4m7,1.0
9vg4m6,1.0
9vg4m3,1.0
9vg4m2,1.0
9vg4jr,1.0
9vg4jq,1.0
9vg4jm,1.0
9vg4jk,1.0
9vg4j7,1.0
9vg4j6,1.0
9vg4j3,1.0
9vg4j2,1.0
9vg1vr,1.0
9vg1vq,1.0
9vg1vm,1.0
9vg1vk,1.0
9vg1v7,1.0
9vg1v5,1.0
9vg1ug,1.0
9vg1ue,1.0
9vg1u7,1.0
9vg1u5,1.0
9vg1gg,1.0
9vg1ge,1.0
9vg1g7,1.0
9vg1g5,1.0
9vg1fg,1.0
9vg1fe,1.0
9vg1f7,1.0
9vg1f5,1.0
9vg1cg,1.0
9vg1ce,1.0
9vg1c7,1.0
9vg1c5,1.0
9vg1bg,1.0
9vg1be,1.0
9vg1b7,1.0
9vg1b5,1.0
9vfczg,1.0
9vfcze,1.0
9vfcz7,1.0
9vfcz5,1.0
9vfcyg,1.0
9vfcye,1.0
9vfcy7,1.0
9vfcy5,1.0
9vfcvg,1.0
9vfcve,1.0
9vfcv7,1.0
9vfcv5,1.0
9vfcug,1.0
9vfcue,1.0
9vfcu7,1.0
9vfcu5,1.0
9vfcgg,1.0
9vfcge,1.0
9vfcg7,1.0
9vfcg5,1.0
9vfcfg,1.0
9vfcfe,1.0
9vfcf7,1.0
9vfcf5,1.0
9vfccg,1.0
9vfcce,1.0
9vfcc7,1.0
9vfcc5,1.0
9vfcbg,1.0
9vfcbe,1.0
9vfcb7,1.0
9vfcb5,1.0
9vf9zg,1.0
9vf9zu,1.0
9vf9zv,1.0
9vf9zy,1.0
9vf9zz,1.0
9vfdpb,1.0
9vfdpc,1.0
9vfdpf,1.0
9vfdpg,1.0
9vfdpu,1.0
9vfdpv,1.0
9vfdpy,1.0
9vfdpz,1.0
9vfdrb,1.0
9vfdrc,1.0
9vfdrf,1.0
9vfdrg,1.0
9vfdru,1.0
9vfdrv,1.0
9vfdry,1.0
9vfdrz,1.0
9vfdxb,1.0
9vfdxc,1.0
9vfdxf,1.0
9vfdxg,1.0
9vfdxu,1.0
9vfdxv,1.0
9vfdxy,1.0
9vfdxz,1.0
9vfdzb,1.0
9vfdzc,1.0
9vfdzf,1.0
9vfdzg,1.0
9vfdzu,1.0
9vfdzv,1.0
9vfdzy,1.0
9vfdzz,1.0
9vfepb,1.0
9vfepc,1.0
9vfepf,1.0
9vfepg,1.0
9vfepu,1.0
9vfepv,1.0
9vfepy,1.0
9vfepz,1.0
9vferb,1.0
9vferc,1.0
9vferf,1.0
9vferg,1.0
9vferu,1.0
9vferv,1.0
9vfery,1.0
9vferz,1.0
9vfex9,1.0
9vfexd,1.0
9vfexf,1.0
9vfg84,1.0
9vfg86,1.0
9vfg8d,1.0
9vfg8f,1.0
9vfg94,1.0
9vfg96,1.0
9vfg9d,1.0
9vfg9f,1.0
9vfgd4,1.0
9vfgd6,1.0
9vfgdd,1.0
9vfgdf,1.0
9vfge4,1.0
9vfge6,1.0
9vfged,1.0
9vfgef,1.0
9vfgs4,1.0
9vfgs6,1.0
9vfgsd,1.0
9vfgsf,1.0
9vfgt4,1.0
9vfgt6,1.0
9vfgtd,1.0
9vfgtf,1.0
9vfgw4,1.0
9vfgw6,1.0
9vfgwd,1.0
9vfgwf,1.0
9vfgx4,1.0
9vfgx6,1.0
9vfgxd,1.0
9vfgxf,1.0
9vg584,1.0
9vg586,1.0
9vg58d,1.0
9vg58f,1.0
9vg594,1.0
9vg596,1.0
9vg59d,1.0
9vg59f,1.0
9vg5d4,1.0
9vg5d6,1.0
9vg5dd,1.0
9vg5df,1.0
9vg5e4,1.0
9vg5e6,1.0
9vg5ed,1.0
9vg5ef,1.0
9vg5s4,1.0
9vg5s6,1.0
9vg5sd,1.0
9vg5sf,1.0
9vg5t4,1.0
9vg5t6,1.0
9vg5td,1.0
9vg5t9,1.0
9vg5t8,1.0
9vg5mx,1.0
9vg5mw,1.0
9vg5mt,1.0
9vg5ms,1.0
9vg5me,1.0
9vg5md,1.0
9vg5m9,1.0
9vg5m8,1.0
9vg5jx,1.0
9vg5jw,1.0
9vg5jt,1.0
9vg5js,1.0
9vg5je,1.0
9vg5jd,1.0
9vg5j9,1.0
9vg5j8,1.0
9vg4vx,1.0
9vg4vw,1.0
9vg4vt,1.0
9vg4vs,1.0
9vg4ve,1.0
9vg4vd,1.0
9vg4v9,1.0
9vg4v8,1.0
9vg4tx,1.0
9vg4tw,1.0
9vg4tt,1.0
9vg4ts,1.0
9vg4te,1.0
9vg4td,1.0
9vg4t9,1.0
9vg4t8,1.0
9vg4mx,1.0
9vg4mw,1.0
9vg4mt,1.0
9vg4ms,1.0
9vg4me,1.0
9vg4md,1.0
9vg4m9,1.0
9vg4m8,1.0
9vg4jx,1.0
9vg4jw,1.0
9vg4jt,1.0
9vg4js,1.0
9vg4je,1.0
9vg4jd,1.0
9vg4j9,1.0
9vg4j8,1.0
9vg1vx,1.0
9vg1vw,1.0
9vg1vt,1.0
9vg1vs,1.0
9vg1ve,1.0
9vg1vd,1.0
9vg1v6,1.0
9vg1v4,1.0
9vg1uf,1.0
9vg1ud,1.0
9vg1u6,1.0
9vg1u4,1.0
9vg1gf,1.0
9vg1gd,1.0
9vg1g6,1.0
9vg1g4,1.0
9vg1ff,1.0
9vg1fd,1.0
9vg1f6,1.0
9vg1f4,1.0
9vg1cf,1.0
9vg1cd,1.0
9vg1c6,1.0
9vg1c4,1.0
9vg1bf,1.0
9vg1bd,1.0
9vg1b6,1.0
9vg1b4,1.0
9vfczf,1.0
9vfczd,1.0
9vfcz6,1.0
9vfcz4,1.0
9vfcyf,1.0
9vfcyd,1.0
9vfcy6,1.0
9vfcy4,1.0
9vfcvf,1.0
9vfcvd,1.0
9vfcv6,1.0
9vfcv4,1.0
9vfcuf,1.0
9vfcud,1.0
9vfcu6,1.0
9vfcu4,1.0
9vfcgf,1.0
9vfcgd,1.0
9vfcg6,1.0
9vfcg4,1.0
9vfcff,1.0
9vfcfd,1.0
9vfcf6,1.0
9vfcf4,1.0
9vfccf,1.0
9vfccd,1.0
9vfcc6,1.0
9vfcc4,1.0
9vfcbf,1.0
9vfcbd,1.0
9vfcb6,1.0
9vfcb4,1.0
9vf9zf,1.0
9vf9zd,1.0
9vf9ze,1.0
9vf9zs,1.0
9vf9zt,1.0
9vf9zw,1.0
9vf9zx,1.0
9vfdp8,1.0
9vfdp9,1.0
9vfdpd,1.0
9vfdpe,1.0
9vfdps,1.0
9vfdpt,1.0
9vfdpw,1.0
9vfdpx,1.0
9vfdr8,1.0
9vfdr9,1.0
9vfdrd,1.0
9vfdre,1.0
9vfdrs,1.0
9vfdrt,1.0
9vfdrw,1.0
9vfdrx,1.0
9vfdx8,1.0
9vfdx9,1.0
9vfdxd,1.0
9vfdxe,1.0
9vfdxs,1.0
9vfdxt,1.0
9vfdxw,1.0
9vfdxx,1.0
9vfdz8,1.0
9vfdz9,1.0
9vfdzd,1.0
9vfdze,1.0
9vfdzs,1.0
9vfdzt,1.0
9vfdzw,1.0
9vfdzx,1.0
9vfep8,1.0
9vfep9,1.0
9vfepd,1.0
9vfepe,1.0
9vfeps,1.0
9vfept,1.0
9vfepw,1.0
9vfepx,1.0
9vfer8,1.0
9vfer9,1.0
9vferd,1.0
9vfere,1.0
9vfers,1.0
9vfert,1.0
9vferw,1.0
9vferx,1.0
9vfex8,1.0
9vfex6,1.0
9vfex7,1.0
9vfexe,1.0
9vfexg,1.0
9vfg85,1.0
9vfg87,1.0
9vfg8e,1.0
9vfg8g,1.0
9vfg95,1.0
9vfg97,1.0
9vfg9e,1.0
9vfg9g,1.0
9vfgd5,1.0
9vfgd7,1.0
9vfgde,1.0
9vfgdg,1.0
9vfge5,1.0
9vfge7,1.0
9vfgee,1.0
9vfgeg,1.0
9vfgs5,1.0
9vfgs7,1.0
9vfgse,1.0
9vfgsg,1.0
9vfgt5,1.0
9vfgt7,1.0
9vfgte,1.0
9vfgtg,1.0
9vfgw5,1.0
9vfgw7,1.0
9vfgwe,1.0
9vfgwg,1.0
9vfgx5,1.0
9vfgx7,1.0
9vfgxe,1.0
9vfgxg,1.0
9vg585,1.0
9vg587,1.0
9vg58e,1.0
9vg58g,1.0
9vg595,1.0
9vg597,1.0
9vg59e,1.0
9vg59g,1.0
9vg5d5,1.0
9vg5d7,1.0
9vg5de,1.0
9vg5dg,1.0
9vg5e5,1.0
9vg5e7,1.0
9vg5ee,1.0
9vg5eg,1.0
9vg5s5,1.0
9vg5s7,1.0
9vg5se,1.0
9vg5sg,1.0
9vg5t5,1.0
9vg5t7,1.0
9vg5te,1.0
9vg5tg,1.0
9vg5tf,1.0
9vg5tc,1.0
9vg5tb,1.0
9vg5mz,1.0
9vg5my,1.0
9vg5mv,1.0
9vg5mu,1.0
9vg5mg,1.0
9vg5mf,1.0
9vg5mc,1.0
9vg5mb,1.0
9vg5jz,1.0
9vg5jy,1.0
9vg5jv,1.0
9vg5ju,1.0
9vg5jg,1.0
9vg5jf,1.0
9vg5jc,1.0
9vg5jb,1.0
9vg4vz,1.0
9vg4vy,1.0
9vg4vv,1.0
9vg4vu,1.0
9vg4vg,1.0
9vg4vf,1.0
9vg4vc,1.0
9vg4vb,1.0
9vg4tz,1.0
9vg4ty,1.0
9vg4tv,1.0
9vg4tu,1.0
9vg4tg,1.0
9vg4tf,1.0
9vg4tc,1.0
9vg4tb,1.0
9vg4mz,1.0
9vg4my,1.0
9vg4mv,1.0
9vg4mu,1.0
9vg4mg,1.0
9vg4mf,1.0
9vg4mc,1.0
9vg4mb,1.0
9vg4jz,1.0
9vg4jy,1.0
9vg4jv,1.0
9vg4ju,1.0
9vg4jg,1.0
9vg4jf,1.0
9vg4jc,1.0
9vg4jb,1.0
9vg1vz,1.0
9vg1vy,1.0
9vg1vv,1.0
9vg1vu,1.0
9vg1vg,1.0
9vg1vf,1.0
9vg1vc,1.0
9vg1v9,1.0
9vg1v3,1.0
9vg1v1,1.0
9vg1uc,1.0
9vg1u9,1.0
9vg1u3,1.0
9vg1u1,1.0
9vg1gc,1.0
9vg1g9,1.0
9vg1g3,1.0
9vg1g1,1.0
9vg1fc,1.0
9vg1f9,1.0
9vg1f3,1.0
9vg1f1,1.0
9vg1cc,1.0
9vg1c9,1.0
9vg1c3,1.0
9vg1c1,1.0
9vg1bc,1.0
9vg1b9,1.0
9vg1b3,1.0
9vg1b1,1.0
9vfczc,1.0
9vfcz9,1.0
9vfcz3,1.0
9vfcz1,1.0
9vfcyc,1.0
9vfcy9,1.0
9vfcy3,1.0
9vfcy1,1.0
9vfcvc,1.0
9vfcv9,1.0
9vfcv3,1.0
9vfcv1,1.0
9vfcuc,1.0
9vfcu9,1.0
9vfcu3,1.0
9vfcu1,1.0
9vfcgc,1.0
9vfcg9,1.0
9vfcg3,1.0
9vfcg1,1.0
9vfcfc,1.0
9vfcf9,1.0
9vfcf3,1.0
9vfcf1,1.0
9vfccc,1.0
9vfcc9,1.0
9vfcc3,1.0
9vfcc1,1.0
9vfcbc,1.0
9vfcb9,1.0
9vfcb3,1.0
9vfcb1,1.0
9vf9zc,1.0
9vf9z9,1.0
9vf9z3,1.0
9vf9z6,1.0
9vf9z7,1.0
9vf9zk,1.0
9vf9zm,1.0
9vf9zq,1.0
9vf9zr,1.0
9vfdp2,1.0
9vfdp3,1.0
9vfdp6,1.0
9vfdp7,1.0
9vfdpk,1.0
9vfdpm,1.0
9vfdpq,1.0
9vfdpr,1.0
9vfdr2,1.0
9vfdr3,1.0
9vfdr6,1.0
9vfdr7,1.0
9vfdrk,1.0
9vfdrm,1.0
9vfdrq,1.0
9vfdrr,1.0
9vfdx2,1.0
9vfdx3,1.0
9vfdx6,1.0
9vfdx7,1.0
9vfdxk,1.0
9vfdxm,1.0
9vfdxq,1.0
9vfdxr,1.0
9vfdz2,1.0
9vfdz3,1.0
9vfdz6,1.0
9vfdz7,1.0
9vfdzk,1.0
9vfdzm,1.0
9vfdzq,1.0
9vfdzr,1.0
9vfep2,1.0
9vfep3,1.0
9vfep6,1.0
9vfep7,1.0
9vfepk,1.0
9vfepm,1.0
9vfepq,1.0
9vfepr,1.0
9vfer2,1.0
9vfer3,1.0
9vfer6,1.0
9vfer7,1.0
9vferk,1.0
9vferm,1.0
9vferq,1.0
9vferr,1.0
9vfex2,1.0
9vfex3,1.0
9vfex5,1.0
9vfexh,1.0
9vfexk,1.0
9vfexs,1.0
9vfexu,1.0
9vfg8h,1.0
9vfg8k,1.0
9vfg8s,1.0
9vfg8u,1.0
9vfg9h,1.0
9vfg9k,1.0
9vfg9s,1.0
9vfg9u,1.0
9vfgdh,1.0
9vfgdk,1.0
9vfgds,1.0
9vfgdu,1.0
9vfgeh,1.0
9vfgek,1.0
9vfges,1.0
9vfgeu,1.0
9vfgsh,1.0
9vfgsk,1.0
9vfgss,1.0
9vfgsu,1.0
9vfgth,1.0
9vfgtk,1.0
9vfgts,1.0
9vfgtu,1.0
9vfgwh,1.0
9vfgwk,1.0
9vfgws,1.0
9vfgwu,1.0
9vfgxh,1.0
9vfgxk,1.0
9vfgxs,1.0
9vfgxu,1.0
9vg58h,1.0
9vg58k,1.0
9vg58s,1.0
9vg58u,1.0
9vg59h,1.0
9vg59k,1.0
9vg59s,1.0
9vg59u,1.0
9vg5dh,1.0
9vg5dk,1.0
9vg5ds,1.0
9vg5du,1.0
9vg5eh,1.0
9vg5ek,1.0
9vg5es,1.0
9vg5eu,1.0
9vg5sh,1.0
9vg5sk,1.0
9vg5ss,1.0
9vg5su,1.0
9vg5th,1.0
9vg5tk,1.0
9vg5ts,1.0
9vg5tu,1.0
9vg5wh,1.0
9vg5w5,1.0
9vg5w4,1.0
9vg5w1,1.0
9vg5w0,1.0
9vg5qp,1.0
9vg5qn,1.0
9vg5qj,1.0
9vg5qh,1.0
9vg5q5,1.0
9vg5q4,1.0
9vg5q1,1.0
9vg5q0,1.0
9vg5np,1.0
9vg5nn,1.0
9vg5nj,1.0
9vg5nh,1.0
9vg5n5,1.0
9vg5n4,1.0
9vg5n1,1.0
9vg5n0,1.0
9vg4yp,1.0
9vg4yn,1.0
9vg4yj,1.0
9vg4yh,1.0
9vg4y5,1.0
9vg4y4,1.0
9vg4y1,1.0
9vg4y0,1.0
9vg4wp,1.0
9vg4wn,1.0
9vg4wj,1.0
9vg4wh,1.0
9vg4w5,1.0
9vg4w4,1.0
9vg4w1,1.0
9vg4w0,1.0
9vg4qp,1.0
9vg4qn,1.0
9vg4qj,1.0
9vg4qh,1.0
9vg4q5,1.0
9vg4q4,1.0
9vg4q1,1.0
9vg4q0,1.0
9vg4np,1.0
9vg4nn,1.0
9vg4nj,1.0
9vg4nh,1.0
9vg4n5,1.0
9vg4n4,1.0
9vg4n1,1.0
9vg4n0,1.0
9vg1yp,1.0
9vg1yn,1.0
9vg1yj,1.0
9vg1yh,1.0
9vg1y5,1.0
9vg1y4,1.0
9vg1y1,1.0
9vg1y0,1.0
9vg1vb,1.0
9vg1v8,1.0
9vg1v2,1.0
9vg1v0,1.0
9vg1ub,1.0
9vg1u8,1.0
9vg1u2,1.0
9vg1u0,1.0
9vg1gb,1.0
9vg1g8,1.0
9vg1g2,1.0
9vg1g0,1.0
9vg1fb,1.0
9vg1f8,1.0
9vg1f2,1.0
9vg1f0,1.0
9vg1cb,1.0
9vg1c8,1.0
9vg1c2,1.0
9vg1c0,1.0
9vg1bb,1.0
9vg1b8,1.0
9vg1b2,1.0
9vg1b0,1.0
9vfczb,1.0
9vfcz8,1.0
9vfcz2,1.0
9vfcz0,1.0
9vfcyb,1.0
9vfcy8,1.0
9vfcy2,1.0
9vfcy0,1.0
9vfcvb,1.0
9vfcv8,1.0
9vfcv2,1.0
9vfcv0,1.0
9vfcub,1.0
9vfcu8,1.0
9vfcu2,1.0
9vfcu0,1.0
9vfcgb,1.0
9vfcg8,1.0
9vfcg2,1.0
9vfcg0,1.0
9vfcfb,1.0
9vfcf8,1.0
9vfcf2,1.0
9vfcf0,1.0
9vfccb,1.0
9vfcc8,1.0
9vfcc2,1.0
9vfcc0,1.0
9vfcbb,1.0
9vfcb8,1.0
9vfcb2,1.0
9vfcb0,1.0
9vf9zb,1.0
9vf9z8,1.0
9vf9z2,1.0
9vf9z0,1.0
9vf9z1,1.0
9vf9z4,1.0
9vf9z5,1.0
9vf9zh,1.0
9vf9zj,1.0
9vf9zn,1.0
9vf9zp,1.0
9vfdp0,1.0
9vfdp1,1.0
9vfdp4,1.0
9vfdp5,1.0
9vfdph,1.0
9vfdpj,1.0
9vfdpn,1.0
9vfdpp,1.0
9vfdr0,1.0
9vfdr1,1.0
9vfdr4,1.0
9vfdr5,1.0
9vfdrh,1.0
9vfdrj,1.0
9vfdrn,1.0
9vfdrp,1.0
9vfdx0,1.0
9vfdx1,1.0
9vfdx4,1.0
9vfdx5,1.0
9vfdxh,1.0
9vfdxj,1.0
9vfdxn,1.0
9vfdxp,1.0
9vfdz0,1.0
9vfdz1,1.0
9vfdz4,1.0
9vfdz5,1.0
9vfdzh,1.0
9vfdzj,1.0
9vfdzn,1.0
9vfdzp,1.0
9vfep0,1.0
9vfep1,1.0
9vfep4,1.0
9vfep5,1.0
9vfeph,1.0
9vfepj,1.0
9vfepn,1.0
9vfepp,1.0
9vfer0,1.0
9vfer1,1.0
9vfer4,1.0
9vfer5,1.0
9vferh,1.0
9vferj,1.0
9vfern,1.0
9vferp,1.0
9vfex0,1.0
9vfex1,1.0
9vfex4,1.0
9vfewu,1.0
9vfewv,1.0
9vfexj,1.0
9vfexm,1.0
9vfext,1.0
9vfexv,1.0
9vfg8j,1.0
9vfg8m,1.0
9vfg8t,1.0
9vfg8v,1.0
9vfg9j,1.0
9vfg9m,1.0
9vfg9t,1.0
9vfg9v,1.0
9vfgdj,1.0
9vfgdm,1.0
9vfgdt,1.0
9vfgdv,1.0
9vfgej,1.0
9vfgem,1.0
9vfget,1.0
9vfgev,1.0
9vfgsj,1.0
9vfgsm,1.0
9vfgst,1.0
9vfgsv,1.0
9vfgtj,1.0
9vfgtm,1.0
9vfgtt,1.0
9vfgtv,1.0
9vfgwj,1.0
9vfgwm,1.0
9vfgwt,1.0
9vfgwv,1.0
9vfgxj,1.0
9vfgxm,1.0
9vfgxt,1.0
9vfgxv,1.0
9vg58j,1.0
9vg58m,1.0
9vg58t,1.0
9vg58v,1.0
9vg59j,1.0
9vg59m,1.0
9vg59t,1.0
9vg59v,1.0
9vg5dj,1.0
9vg5dm,1.0
9vg5dt,1.0
9vg5dv,1.0
9vg5ej,1.0
9vg5em,1.0
9vg5et,1.0
9vg5ev,1.0
9vg5sj,1.0
9vg5sm,1.0
9vg5st,1.0
9vg5sv,1.0
9vg5tj,1.0
9vg5tm,1.0
9vg5tt,1.0
9vg5tv,1.0
9vg5wj,1.0
9vg5wm,1.0
9vg5wk,1.0
9vg5w7,1.0
9vg5w6,1.0
9vg5w3,1.0
9vg5w2,1.0
9vg5qr,1.0
9vg5qq,1.0
9vg5qm,1.0
9vg5qk,1.0
9vg5q7,1.0
9vg5q6,1.0
9vg5q3,1.0
9vg5q2,1.0
9vg5nr,1.0
9vg5nq,1.0
9vg5nm,1.0
9vg5nk,1.0
9vg5n7,1.0
9vg5n6,1.0
9vg5n3,1.0
9vg5n2,1.0
9vg4yr,1.0
9vg4yq,1.0
9vg4ym,1.0
9vg4yk,1.0
9vg4y7,1.0
9vg4y6,1.0
9vg4y3,1.0
9vg4y2,1.0
9vg4wr,1.0
9vg4wq,1.0
9vg4wm,1.0
9vg4wk,1.0
9vg4w7,1.0
9vg4w6,1.0
9vg4w3,1.0
9vg4w2,1.0
9vg4qr,1.0
9vg4qq,1.0
9vg4qm,1.0
9vg4qk,1.0
9vg4q7,1.0
9vg4q6,1.0
9vg4q3,1.0
9vg4q2,1.0
9vg4nr,1.0
9vg4nq,1.0
9vg4nm,1.0
9vg4nk,1.0
9vg4n7,1.0
9vg4n6,1.0
9vg4n3,1.0
9vg4n2,1.0
9vg1yr,1.0
9vg1yq,1.0
9vg1ym,1.0
9vg1yk,1.0
9vg1y7,1.0
9vg1y6,1.0
9vg1y3,1.0
9vg1y2,1.0
9vg1wr,1.0
9vg1wp,1.0
9vg1tz,1.0
9vg1tx,1.0
9vg1tr,1.0
9vg1tp,1.0
9vg1sz,1.0
9vg1sx,1.0
9vg1sr,1.0
9vg1sp,1.0
9vg1ez,1.0
9vg1ex,1.0
9vg1er,1.0
9vg1ep,1.0
9vg1dz,1.0
9vg1dx,1.0
9vg1dr,1.0
9vg1dp,1.0
9vg19z,1.0
9vg19x,1.0
9vg19r,1.0
9vg19p,1.0
9vg18z,1.0
9vg18x,1.0
9vg18r,1.0
9vg18p,1.0
9vfcxz,1.0
9vfcxx,1.0
9vfcxr,1.0
9vfcxp,1.0
9vfcwz,1.0
9vfcwx,1.0
9vfcwr,1.0
9vfcwp,1.0
9vfctz,1.0
9vfctx,1.0
9vfctr,1.0
9vfctp,1.0
9vfcsz,1.0
9vfcsx,1.0
9vfcsr,1.0
9vfcsp,1.0
