geohash,value
9vfgq1,1.0
9vfgq3,1.0
9vfgq9,1.0
9vfgqc,1.0
9vfgr1,1.0
9vfgr3,1.0
9vfgr9,1.0
9vfgrc,1.0
9vg521,1.0
9vg523,1.0
9vg529,1.0
9vg52c,1.0
9vg531,1.0
9vg533,1.0
9vg539,1.0
9vg53c,1.0
9vg561,1.0
9vg563,1.0
9vg569,1.0
9vg56c,1.0
9vg571,1.0
9vg573,1.0
9vg572,1.0
9vg55r,1.0
9vg55q,1.0
9vg55m,1.0
9vg55k,1.0
9vg557,1.0
9vg556,1.0
9vg553,1.0
9vg552,1.0
9vg4gr,1.0
9vg4gq,1.0
9vg4gm,1.0
9vg4gk,1.0
9vg4g7,1.0
9vg4g6,1.0
9vg4g3,1.0
9vg4g2,1.0
9vg4er,1.0
9vg4eq,1.0
9vg4em,1.0
9vg4ek,1.0
9vg4e7,1.0
9vg4e6,1.0
9vg4e3,1.0
9vg4e2,1.0
9vg47r,1.0
9vg47q,1.0
9vg47m,1.0
9vg47k,1.0
9vg477,1.0
9vg476,1.0
9vg473,1.0
9vg472,1.0
9vg45r,1.0
9vg45q,1.0
9vg45m,1.0
9vg45k,1.0
9vg457,1.0
9vg455,1.0
9vg44g,1.0
9vg44e,1.0
9vg447,1.0
9vg445,1.0
9vg41g,1.0
9vg41e,1.0
9vg417,1.0
9vg415,1.0
9vg40g,1.0
9vg40e,1.0
9vg407,1.0
9vg405,1.0
9vffpg,1.0
9vffpe,1.0
9vffp7,1.0
9vffp5,1.0
9vffng,1.0
9vffne,1.0
9vffn7,1.0
9vffn5,1.0
9vffjg,1.0
9vffje,1.0
9vffj7,1.0
9vffj5,1.0
9vffhg,1.0
9vffhe,1.0
9vffh7,1.0
9vffh5,1.0
9vff5g,1.0
9vff5e,1.0
9vff57,1.0
9vff55,1.0
9vff4g,1.0
9vff4e,1.0
9vff47,1.0
9vff45,1.0
9vff1g,1.0
9vff1u,1.0
9vff1v,1.0
9vff1y,1.0
9vff1z,1.0
9vff3b,1.0
9vff3c,1.0
9vff3f,1.0
9vff3g,1.0
9vff3u,1.0
9vff3v,1.0
9vff3y,1.0
9vff3z,1.0
9vff9b,1.0
9vff9c,1.0
9vff9f,1.0
9vff9g,1.0
9vff9u,1.0
9vff9v,1.0
9vff9y,1.0
9vff9z,1.0
9vffcb,1.0
9vffcc,1.0
9vffcf,1.0
9vffcg,1.0
9vffcu,1.0
9vffcv,1.0
9vffcy,1.0
9vffcz,1.0
9vfg1b,1.0
9vfg1c,1.0
9vfg1f,1.0
9vfg1g,1.0
9vfg1u,1.0
9vfg1v,1.0
9vfg1y,1.0
9vfg1z,1.0
9vfg39,1.0
9vfg3d,1.0
9vfg3f,1.0
9vfg64,1.0
9vfg66,1.0
9vfg6d,1.0
9vfg6f,1.0
9vfg74,1.0
9vfg76,1.0
9vfg7d,1.0
9vfg7f,1.0
9vfgk4,1.0
9vfgk6,1.0
9vfgkd,1.0
9vfgkf,1.0
9vfgm4,1.0
9vfgm6,1.0
9vfgmd,1.0
9vfgmf,1.0
9vfgq4,1.0
9vfgq6,1.0
9vfgqd,1.0
9vfgqf,1.0
9vfgr4,1.0
9vfgr6,1.0
9vfgrd,1.0
9vfgrf,1.0
9vg524,1.0
9vg526,1.0
9vg52d,1.0
9vg52f,1.0
9vg534,1.0
9vg536,1.0
9vg53d,1.0
9vg53f,1.0
9vg564,1.0
9vg566,1.0
9vg56d,1.0
9vg56f,1.0
9vg574,1.0
9vg576,1.0
9vg57d,1.0
9vg579,1.0
9vg578,1.0
9vg55x,1.0
9vg55w,1.0
9vg55t,1.0
9vg55s,1.0
9vg55e,1.0
9vg55d,1.0
9vg559,1.0
9vg558,1.0
9vg4gx,1.0
9vg4gw,1.0
9vg4gt,1.0
9vg4gs,1.0
9vg4ge,1.0
9vg4gd,1.0
9vg4g9,1.0
9vg4g8,1.0
9vg4ex,1.0
9vg4ew,1.0
9vg4et,1.0
9vg4es,1.0
9vg4ee,1.0
9vg4ed,1.0
9vg4e9,1.0
9vg4e8,1.0
9vg47x,1.0
9vg47w,1.0
9vg47t,1.0
9vg47s,1.0
9vg47e,1.0
9vg47d,1.0
9vg479,1.0
9vg478,1.0
9vg45x,1.0
9vg45w,1.0
9vg45t,1.0
9vg45s,1.0
9vg45e,1.0
9vg45d,1.0
9vg456,1.0
9vg454,1.0
9vg44f,1.0
9vg44d,1.0
9vg446,1.0
9vg444,1.0
9vg41f,1.0
9vg41d,1.0
9vg416,1.0
9vg414,1.0
9vg40f,1.0
9vg40d,1.0
9vg406,1.0
9vg404,1.0
9vffpf,1.0
9vffpd,1.0
9vffp6,1.0
9vffp4,1.0
9vffnf,1.0
9vffnd,1.0
9vffn6,1.0
9vffn4,1.0
9vffjf,1.0
9vffjd,1.0
9vffj6,1.0
9vffj4,1.0
9vffhf,1.0
9vffhd,1.0
9vffh6,1.0
9vffh4,1.0
9vff5f,1.0
9vff5d,1.0
9vff56,1.0
9vff54,1.0
9vff4f,1.0
9vff4d,1.0
9vff46,1.0
9vff44,1.0
9vff1f,1.0
9vff1d,1.0
9vff1e,1.0
9vff1s,1.0
9vff1t,1.0
9vff1w,1.0
9vff1x,1.0
9vff38,1.0
9vff39,1.0
9vff3d,1.0
9vff3e,1.0
9vff3s,1.0
9vff3t,1.0
9vff3w,1.0
9vff3x,1.0
9vff98,1.0
9vff99,1.0
9vff9d,1.0
9vff9e,1.0
9vff9s,1.0
9vff9t,1.0
9vff9w,1.0
9vff9x,1.0
9vffc8,1.0
9vffc9,1.0
9vffcd,1.0
9vffce,1.0
9vffcs,1.0
9vffct,1.0
9vffcw,1.0
9vffcx,1.0
9vfg18,1.0
9vfg19,1.0
9vfg1d,1.0
9vfg1e,1.0
9vfg1s,1.0
9vfg1t,1.0
9vfg1w,1.0
9vfg1x,1.0
9vfg38,1.0
9vfg36,1.0
9vfg37,1.0
9vfg3e,1.0
9vfg3g,1.0
9vfg65,1.0
9vfg67,1.0
9vfg6e,1.0
9vfg6g,1.0
9vfg75,1.0
9vfg77,1.0
9vfg7e,1.0
9vfg7g,1.0
9vfgk5,1.0
9vfgk7,1.0
9vfgke,1.0
9vfgkg,1.0
9vfgm5,1.0
9vfgm7,1.0
9vfgme,1.0
9vfgmg,1.0
9vfgq5,1.0
9vfgq7,1.0
9vfgqe,1.0
9vfgqg,1.0
9vfgr5,1.0
9vfgr7,1.0
9vfgre,1.0
9vfgrg,1.0
9vg525,1.0
9vg527,1.0
9vg52e,1.0
9vg52g,1.0
9vg535,1.0
9vg537,1.0
9vg53e,1.0
9vg53g,1.0
9vg565,1.0
9vg567,1.0
9vg56e,1.0
9vg56g,1.0
9vg575,1.0
9vg577,1.0
9vg57e,1.0
9vg57g,1.0
9vg57f,1.0
9vg57c,1.0
9vg57b,1.0
9vg55z,1.0
9vg55y,1.0
9vg55v,1.0
9vg55u,1.0
9vg55g,1.0
9vg55f,1.0
9vg55c,1.0
9vg55b,1.0
9vg4gz,1.0
9vg4gy,1.0
9vg4gv,1.0
9vg4gu,1.0
9vg4gg,1.0
9vg4gf,1.0
9vg4gc,1.0
9vg4gb,1.0
9vg4ez,1.0
9vg4ey,1.0
9vg4ev,1.0
9vg4eu,1.0
9vg4eg,1.0
9vg4ef,1.0
9vg4ec,1.0
9vg4eb,1.0
9vg47z,1.0
9vg47y,1.0
9vg47v,1.0
9vg47u,1.0
9vg47g,1.0
9vg47f,1.0
9vg47c,1.0
9vg47b,1.0
9vg45z,1.0
9vg45y,1.0
9vg45v,1.0
9vg45u,1.0
9vg45g,1.0
9vg45f,1.0
9vg45c,1.0
9vg459,1.0
9vg453,1.0
9vg451,1.0
9vg44c,1.0
9vg449,1.0
9vg443,1.0
9vg441,1.0
9vg41c,1.0
9vg419,1.0
9vg413,1.0
9vg411,1.0
9vg40c,1.0
9vg409,1.0
9vg403,1.0
9vg401,1.0
9vffpc,1.0
9vffp9,1.0
9vffp3,1.0
9vffp1,1.0
9vffnc,1.0
9vffn9,1.0
9vffn3,1.0
9vffn1,1.0
9vffjc,1.0
9vffj9,1.0
9vffj3,1.0
9vffj1,1.0
9vffhc,1.0
9vffh9,1.0
9vffh3,1.0
9vffh1,1.0
9vff5c,1.0
9vff59,1.0
9vff53,1.0
9vff51,1.0
9vff4c,1.0
9vff49,1.0
9vff43,1.0
9vff41,1.0
9vff1c,1.0
9vff19,1.0
9vff13,1.0
9vff16,1.0
9vff17,1.0
9vff1k,1.0
9vff1m,1.0
9vff1q,1.0
9vff1r,1.0
9vff32,1.0
9vff33,1.0
9vff36,1.0
9vff37,1.0
9vff3k,1.0
9vff3m,1.0
9vff3q,1.0
9vff3r,1.0
9vff92,1.0
9vff93,1.0
9vff96,1.0
9vff97,1.0
9vff9k,1.0
9vff9m,1.0
9vff9q,1.0
9vff9r,1.0
9vffc2,1.0
9vffc3,1.0
9vffc6,1.0
9vffc7,1.0
9vffck,1.0
9vffcm,1.0
9vffcq,1.0
9vffcr,1.0
9vfg12,1.0
9vfg13,1.0
9vfg16,1.0
9vfg17,1.0
9vfg1k,1.0
9vfg1m,1.0
9vfg1q,1.0
9vfg1r,1.0
9vfg32,1.0
9vfg33,1.0
9vfg35,1.0
9vfg3h,1.0
9vfg3k,1.0
9vfg3s,1.0
9vfg3u,1.0
9vfg6h,1.0
9vfg6k,1.0
9vfg6s,1.0
9vfg6u,1.0
9vfg7h,1.0
9vfg7k,1.0
9vfg7s,1.0
9vfg7u,1.0
9vfgkh,1.0
9vfgkk,1.0
9vfgks,1.0
9vfgku,1.0
9vfgmh,1.0
9vfgmk,1.0
9vfgms,1.0
9vfgmu,1.0
9vfgqh,1.0
9vfgqk,1.0
9vfgqs,1.0
9vfgqu,1.0
9vfgrh,1.0
9vfgrk,1.0
9vfgrs,1.0
9vfgru,1.0
9vg52h,1.0
9vg52k,1.0
9vg52s,1.0
9vg52u,1.0
9vg53h,1.0
9vg53k,1.0
9vg53s,1.0
9vg53u,1.0
9vg56h,1.0
9vg56k,1.0
9vg56s,1.0
9vg56u,1.0
9vg57h,1.0
9vg57k,1.0
9vg57s,1.0
9vg57u,1.0
9vg5kh,1.0
9vg5k5,1.0
9vg5k4,1.0
9vg5k1,1.0
9vg5k0,1.0
9vg5hp,1.0
9vg5hn,1.0
9vg5hj,1.0
9vg5hh,1.0
9vg5h5,1.0
9vg5h4,1.0
9vg5h1,1.0
9vg5h0,1.0
9vg4up,1.0
9vg4un,1.0
9vg4uj,1.0
9vg4uh,1.0
9vg4u5,1.0
9vg4u4,1.0
9vg4u1,1.0
9vg4u0,1.0
9vg4sp,1.0
9vg4sn,1.0
9vg4sj,1.0
9vg4sh,1.0
9vg4s5,1.0
9vg4s4,1.0
9vg4s1,1.0
9vg4s0,1.0
9vg4kp,1.0
9vg4kn,1.0
9vg4kj,1.0
9vg4kh,1.0
9vg4k5,1.0
9vg4k4,1.0
9vg4k1,1.0
9vg4k0,1.0
9vg4hp,1.0
9vg4hn,1.0
9vg4hj,1.0
9vg4hh,1.0
9vg4h5,1.0
9vg4h4,1.0
9vg4h1,1.0
9vg4h0,1.0
9vg45b,1.0
9vg458,1.0
9vg452,1.0
9vg450,1.0
9vg44b,1.0
9vg448,1.0
9vg442,1.0
9vg440,1.0
9vg41b,1.0
9vg418,1.0
9vg412,1.0
9vg410,1.0
9vg40b,1.0
9vg408,1.0
9vg402,1.0
9vg400,1.0
9vffpb,1.0
9vffp8,1.0
9vffp2,1.0
9vffp0,1.0
9vffnb,1.0
9vffn8,1.0
9vffn2,1.0
9vffn0,1.0
9vffjb,1.0
9vffj8,1.0
9vffj2,1.0
9vffj0,1.0
9vffhb,1.0
9vffh8,1.0
9vffh2,1.0
9vffh0,1.0
9vff5b,1.0
9vff58,1.0
9vff52,1.0
9vff50,1.0
9vff4b,1.0
9vff48,1.0
9vff42,1.0
9vff40,1.0
9vff1b,1.0
9vff18,1.0
9vff12,1.0
9vff10,1.0
9vff11,1.0
9vff14,1.0
9vff15,1.0
9vff1h,1.0
9vff1j,1.0
9vff1n,1.0
9vff1p,1.0
9vff30,1.0
9vff31,1.0
9vff34,1.0
9vff35,1.0
9vff3h,1.0
9vff3j,1.0
9vff3n,1.0
9vff3p,1.0
9vff90,1.0
9vff91,1.0
9vff94,1.0
9vff95,1.0
9vff9h,1.0
9vff9j,1.0
9vff9n,1.0
9vff9p,1.0
9vffc0,1.0
9vffc1,1.0
9vffc4,1.0
9vffc5,1.0
9vffch,1.0
9vffcj,1.0
9vffcn,1.0
9vffcp,1.0
9vfg10,1.0
9vfg11,1.0
9vfg14,1.0
9vfg15,1.0
9vfg1h,1.0
9vfg1j,1.0
9vfg1n,1.0
9vfg1p,1.0
9vfg30,1.0
9vfg31,1.0
9vfg34,1.0
9vfg2u,1.0
9vfg2v,1.0
9vfg3j,1.0
9vfg3m,1.0
9vfg3t,1.0
9vfg3v,1.0
9vfg6j,1.0
9vfg6m,1.0
9vfg6t,1.0
9vfg6v,1.0
9vfg7j,1.0
9vfg7m,1.0
9vfg7t,1.0
9vfg7v,1.0
9vfgkj,1.0
9vfgkm,1.0
9vfgkt,1.0
9vfgkv,1.0
9vfgmj,1.0
9vfgmm,1.0
9vfgmt,1.0
9vfgmv,1.0
9vfgqj,1.0
9vfgqm,1.0
9vfgqt,1.0
9vfgqv,1.0
9vfgrj,1.0
9vfgrm,1.0
9vfgrt,1.0
9vfgrv,1.0
9vg52j,1.0
9vg52m,1.0
9vg52t,1.0
9vg52v,1.0
9vg53j,1.0
9vg53m,1.0
9vg53t,1.0
9vg53v,1.0
9vg56j,1.0
9vg56m,1.0
9vg56t,1.0
9vg56v,1.0
9vg57j,1.0
9vg57m,1.0
9vg57t,1.0
9vg57v,1.0
9vg5kj,1.0
9vg5km,1.0
9vg5kk,1.0
9vg5k7,1.0
9vg5k6,1.0
9vg5k3,1.0
9vg5k2,1.0
9vg5hr,1.0
9vg5hq,1.0
9vg5hm,1.0
9vg5hk,1.0
9vg5h7,1.0
9vg5h6,1.0
9vg5h3,1.0
9vg5h2,1.0
9vg4ur,1.0
9vg4uq,1.0
9vg4um,1.0
9vg4uk,1.0
9vg4u7,1.0
9vg4u6,1.0
9vg4u3,1.0
9vg4u2,1.0
9vg4sr,1.0
9vg4sq,1.0
9vg4sm,1.0
9vg4sk,1.0
9vg4s7,1.0
9vg4s6,1.0
9vg4s3,1.0
9vg4s2,1.0
9vg4kr,1.0
9vg4kq,1.0
9vg4km,1.0
9vg4kk,1.0
9vg4k7,1.0
9vg4k6,1.0
9vg4k3,1.0
9vg4k2,1.0
9vg4hr,1.0
9vg4hq,1.0
9vg4hm,1.0
9vg4hk,1.0
9vg4h7,1.0
9vg4h6,1.0
9vg4h3,1.0
9vg4h2,1.0
9vg1ur,1.0
9vg1up,1.0
9vg1gz,1.0
9vg1gx,1.0
9vg1gr,1.0
9vg1gp,1.0
9vg1fz,1.0
9vg1fx,1.0
9vg1fr,1.0
9vg1fp,1.0
9vg1cz,1.0
9vg1cx,1.0
9vg1cr,1.0
9vg1cp,1.0
9vg1bz,1.0
9vg1bx,1.0
9vg1br,1.0
9vg1bp,1.0
9vfczz,1.0
9vfczx,1.0
9vfczr,1.0
9vfczp,1.0
9vfcyz,1.0
9vfcyx,1.0
9vfcyr,1.0
9vfcyp,1.0
9vfcvz,1.0
9vfcvx,1.0
9vfcvr,1.0
9vfcvp,1.0
9vfcuz,1.0
9vfcux,1.0
9vfcur,1.0
9vfcup,1.0
9vfcgz,1.0
9vfcgx,1.0
9vfcgr,1.0
9vfcgp,1.0
9vfcfz,1.0
9vfcfx,1.0
9vfcfr,1.0
9vfcfp,1.0
9vfccz,1.0
9vfccx,1.0
9vfccr,1.0
9vfccp,1.0
9vfcbz,1.0
9vff0b,1.0
9vff0c,1.0
9vff0f,1.0
9vff0g,1.0
9vff0u,1.0
9vff0v,1.0
9vff0y,1.0
9vff0z,1.0
9vff2b,1.0
9vff2c,1.0
9vff2f,1.0
9vff2g,1.0
9vff2u,1.0
9vff2v,1.0
9vff2y,1.0
9vff2z,1.0
9vff8b,1.0
9vff8c,1.0
9vff8f,1.0
9vff8g,1.0
9vff8u,1.0
9vff8v,1.0
9vff8y,1.0
9vff8z,1.0
9vffbb,1.0
9vffbc,1.0
9vffbf,1.0
9vffbg,1.0
9vffbu,1.0
9vffbv,1.0
9vffby,1.0
9vffbz,1.0
9vfg0b,1.0
9vfg0c,1.0
9vfg0f,1.0
9vfg0g,1.0
9vfg0u,1.0
9vfg0v,1.0
9vfg0y,1.0
9vfg0z,1.0
9vfg2b,1.0
9vfg2c,1.0
9vfg2f,1.0
9vfg2g,1.0
9vfg2t,1.0
9vfg2w,1.0
9vfg2y,1.0
9vfg3n,1.0
9vfg3q,1.0
9vfg3w,1.0
9vfg3y,1.0
9vfg6n,1.0
9vfg6q,1.0
9vfg6w,1.0
9vfg6y,1.0
9vfg7n,1.0
9vfg7q,1.0
9vfg7w,1.0
9vfg7y,1.0
9vfgkn,1.0
9vfgkq,1.0
9vfgkw,1.0
9vfgky,1.0
9vfgmn,1.0
9vfgmq,1.0
9vfgmw,1.0
9vfgmy,1.0
9vfgqn,1.0
9vfgqq,1.0
9vfgqw,1.0
9vfgqy,1.0
9vfgrn,1.0
9vfgrq,1.0
9vfgrw,1.0
9vfgry,1.0
9vg52n,1.0
9vg52q,1.0
9vg52w,1.0
9vg52y,1.0
9vg53n,1.0
9vg53q,1.0
9vg53w,1.0
9vg53y,1.0
9vg56n,1.0
9vg56q,1.0
9vg56w,1.0
9vg56y,1.0
9vg57n,1.0
9vg57q,1.0
9vg57w,1.0
9vg57y,1.0
9vg5kn,1.0
9vg5kq,1.0
9vg5kw,1.0
9vg5kt,1.0
9vg5ks,1.0
9vg5ke,1.0
9vg5kd,1.0
9vg5k9,1.0
9vg5k8,1.0
9vg5hx,1.0
9vg5hw,1.0
9vg5ht,1.0
9vg5hs,1.0
9vg5he,1.0
9vg5hd,1.0
9vg5h9,1.0
9vg5h8,1.0
9vg4ux,1.0
9vg4uw,1.0
9vg4ut,1.0
9vg4us,1.0
9vg4ue,1.0
9vg4ud,1.0
9vg4u9,1.0
9vg4u8,1.0
9vg4sx,1.0
9vg4sw,1.0
9vg4st,1.0
9vg4ss,1.0
9vg4se,1.0
9vg4sd,1.0
9vg4s9,1.0
9vg4s8,1.0
9vg4kx,1.0
9vg4kw,1.0
9vg4kt,1.0
9vg4ks,1.0
9vg4ke,1.0
9vg4kd,1.0
9vg4k9,1.0
9vg4k8,1.0
9vg4hx,1.0
9vg4hw,1.0
9vg4ht,1.0
9vg4hs,1.0
9vg4he,1.0
9vg4hd,1.0
9vg4h9,1.0
9vg4h8,1.0
9vg1ux,1.0
9vg1uw,1.0
9vg1uq,1.0
9vg1un,1.0
9vg1gy,1.0
9vg1gw,1.0
9vg1gq,1.0
9vg1gn,1.0
9vg1fy,1.0
9vg1fw,1.0
9vg1fq,1.0
9vg1fn,1.0
9vg1cy,1.0
9vg1cw,1.0
9vg1cq,1.0
9vg1cn,1.0
9vg1by,1.0
9vg1bw,1.0
9vg1bq,1.0
9vg1bn,1.0
9vfczy,1.0
9vfczw,1.0
9vfczq,1.0
9vfczn,1.0
9vfcyy,1.0
9vfcyw,1.0
9vfcyq,1.0
9vfcyn,1.0
9vfcvy,1.0
9vfcvw,1.0
9vfcvq,1.0
9vfcvn,1.0
9vfcuy,1.0
9vfcuw,1.0
9vfcuq,1.0
9vfcun,1.0
9vfcgy,1.0
9vfcgw,1.0
9vfcgq,1.0
9vfcgn,1.0
9vfcfy,1.0
9vfcfw,1.0
9vfcfq,1.0
9vfcfn,1.0
9vfccy,1.0
9vfccw,1.0
9vfccq,1.0
9vfccn,1.0
9vfcby,1.0
9vfcbw,1.0
9vfcbx,1.0
9vff08,1.0
9vff09,1.0
9vff0d,1.0
9vff0e,1.0
9vff0s,1.0
9vff0t,1.0
9vff0w,1.0
9vff0x,1.0
9vff28,1.0
9vff29,1.0
9vff2d,1.0
9vff2e,1.0
9vff2s,1.0
9vff2t,1.0
9vff2w,1.0
9vff2x,1.0
9vff88,1.0
9vff89,1.0
9vff8d,1.0
9vff8e,1.0
9vff8s,1.0
9vff8t,1.0
9vff8w,1.0
9vff8x,1.0
9vffb8,1.0
9vffb9,1.0
9vffbd,1.0
9vffbe,1.0
9vffbs,1.0
9vffbt,1.0
9vffbw,1.0
9vffbx,1.0
9vfg08,1.0
9vfg09,1.0
9vfg0d,1.0
9vfg0e,1.0
9vfg0s,1.0
9vfg0t,1.0
9vfg0w,1.0
9vfg0x,1.0
9vfg28,1.0
9vfg29,1.0
9vfg2d,1.0
9vfg2e,1.0
9vfg2s,1.0
9vfg2q,1.0
9vfg2r,1.0
9vfg2x,1.0
9vfg2z,1.0
9vfg3p,1.0
9vfg3r,1.0
9vfg3x,1.0
9vfg3z,1.0
9vfg6p,1.0
9vfg6r,1.0
9vfg6x,1.0
9vfg6z,1.0
9vfg7p,1.0
9vfg7r,1.0
9vfg7x,1.0
9vfg7z,1.0
9vfgkp,1.0
9vfgkr,1.0
9vfgkx,1.0
9vfgkz,1.0
9vfgmp,1.0
9vfgmr,1.0
9vfgmx,1.0
9vfgmz,1.0
9vfgqp,1.0
9vfgqr,1.0
9vfgqx,1.0
9vfgqz,1.0
9vfgrp,1.0
9vfgrr,1.0
9vfgrx,1.0
9vfgrz,1.0
9vg52p,1.0
9vg52r,1.0
9vg52x,1.0
9vg52z,1.0
9vg53p,1.0
9vg53r,1.0
9vg53x,1.0
9vg53z,1.0
9vg56p,1.0
9vg56r,1.0
9vg56x,1.0
9vg56z,1.0
9vg57p,1.0
9vg57r,1.0
9vg57x,1.0
9vg57z,1.0
9vg5kp,1.0
9vg5kr,1.0
9vg5kx,1.0
9vg5kz,1.0
9vg5ky,1.0
9vg5kv,1.0
9vg5ku,1.0
9vg5kg,1.0
9vg5kf,1.0
9vg5kc,1.0
9vg5kb,1.0
9vg5hz,1.0
9vg5hy,1.0
9vg5hv,1.0
9vg5hu,1.0
9vg5hg,1.0
9vg5hf,1.0
9vg5hc,1.0
9vg5hb,1.0
9vg4uz,1.0
9vg4uy,1.0
9vg4uv,1.0
9vg4uu,1.0
9vg4ug,1.0
9vg4uf,1.0
9vg4uc,1.0
9vg4ub,1.0
9vg4sz,1.0
9vg4sy,1.0
9vg4sv,1.0
9vg4su,1.0
9vg4sg,1.0
9vg4sf,1.0
9vg4sc,1.0
9vg4sb,1.0
9vg4kz,1.0
9vg4ky,1.0
9vg4kv,1.0
9vg4ku,1.0
9vg4kg,1.0
9vg4kf,1.0
9vg4kc,1.0
9vg4kb,1.0
9vg4hz,1.0
9vg4hy,1.0
9vg4hv,1.0
9vg4hu,1.0
9vg4hg,1.0
9vg4hf,1.0
9vg4hc,1.0
9vg4hb,1.0
9vg1uz,1.0
9vg1uy,1.0
9vg1uv,1.0
9vg1ut,1.0
9vg1um,1.0
9vg1uj,1.0
9vg1gv,1.0
9vg1gt,1.0
9vg1gm,1.0
9vg1gj,1.0
9vg1fv,1.0
9vg1ft,1.0
9vg1fm,1.0
9vg1fj,1.0
9vg1cv,1.0
9vg1ct,1.0
9vg1cm,1.0
9vg1cj,1.0
9vg1bv,1.0
9vg1bt,1.0
9vg1bm,1.0
9vg1bj,1.0
9vfczv,1.0
9vfczt,1.0
9vfczm,1.0
9vfczj,1.0
9vfcyv,1.0
9vfcyt,1.0
9vfcym,1.0
9vfcyj,1.0
9vfcvv,1.0
9vfcvt,1.0
9vfcvm,1.0
9vfcvj,1.0
9vfcuv,1.0
9vfcut,1.0
9vfcum,1.0
9vfcuj,1.0
9vfcgv,1.0
9vfcgt,1.0
9vfcgm,1.0
9vfcgj,1.0
9vfcfv,1.0
9vfcft,1.0
9vfcfm,1.0
9vfcfj,1.0
9vfccv,1.0
9vfcct,1.0
9vfccm,1.0
9vfccj,1.0
9vfcbv,1.0
9vfcbt,1.0
9vfcbm,1.0
9vfcbq,1.0
9vfcbr,1.0
9vff02,1.0
9vff03,1.0
9vff06,1.0
9vff07,1.0
9vff0k,1.0
9vff0m,1.0
9vff0q,1.0
9vff0r,1.0
9vff22,1.0
9vff23,1.0
9vff26,1.0
9vff27,1.0
9vff2k,1.0
9vff2m,1.0
9vff2q,1.0
9vff2r,1.0
9vff82,1.0
9vff83,1.0
9vff86,1.0
9vff87,1.0
9vff8k,1.0
9vff8m,1.0
9vff8q,1.0
9vff8r,1.0
9vffb2,1.0
9vffb3,1.0
9vffb6,1.0
9vffb7,1.0
9vffbk,1.0
9vffbm,1.0
9vffbq,1.0
9vffbr,1.0
9vfg02,1.0
9vfg03,1.0
9vfg06,1.0
9vfg07,1.0
9vfg0k,1.0
9vfg0m,1.0
9vfg0q,1.0
9vfg0r,1.0
9vfg22,1.0
9vfg23,1.0
9vfg26,1.0
9vfg27,1.0
9vfg2k,1.0
9vfg2m,1.0
9vfg2p,1.0
9vfg80,1.0
9vfg82,1.0
9vfg88,1.0
9vfg8b,1.0
9vfg90,1.0
9vfg92,1.0
9vfg98,1.0
9vfg9b,1.0
9vfgd0,1.0
9vfgd2,1.0
9vfgd8,1.0
9vfgdb,1.0
9vfge0,1.0
9vfge2,1.0
9vfge8,1.0
9vfgeb,1.0
9vfgs0,1.0
9vfgs2,1.0
9vfgs8,1.0
9vfgsb,1.0
9vfgt0,1.0
9vfgt2,1.0
9vfgt8,1.0
9vfgtb,1.0
9vfgw0,1.0
9vfgw2,1.0
9vfgw8,1.0
9vfgwb,1.0
9vfgx0,1.0
9vfgx2,1.0
9vfgx8,1.0
9vfgxb,1.0
9vg580,1.0
9vg582,1.0
9vg588,1.0
9vg58b,1.0
9vg590,1.0
9vg592,1.0
9vg598,1.0
9vg59b,1.0
9vg5d0,1.0
9vg5d2,1.0
9vg5d8,1.0
9vg5db,1.0
9vg5e0,1.0
9vg5e2,1.0
9vg5e8,1.0
9vg5eb,1.0
9vg5s0,1.0
9vg5s2,1.0
9vg5s8,1.0
9vg5sb,1.0
9vg5t0,1.0
9vg5mp,1.0
9vg5mn,1.0
9vg5mj,1.0
9vg5mh,1.0
9vg5m5,1.0
9vg5m4,1.0
9vg5m1,1.0
9vg5m0,1.0
9vg5jp,1.0
9vg5jn,1.0
9vg5jj,1.0
9vg5jh,1.0
9vg5j5,1.0
9vg5j4,1.0
9vg5j1,1.0
9vg5j0,1.0
9vg4vp,1.0
9vg4vn,1.0
9vg4vj,1.0
9vg4vh,1.0
9vg4v5,1.0
9vg4v4,1.0
9vg4v1,1.0
9vg4v0,1.0
9vg4tp,1.0
9vg4tn,1.0
9vg4tj,1.0
9vg4th,1.0
9vg4t5,1.0
9vg4t4,1.0
9vg4t1,1.0
9vg4t0,1.0
9vg4mp,1.0
9vg4mn,1.0
9vg4mj,1.0
9vg4mh,1.0
9vg4m5,1.0
9vg4m4,1.0
9vg4m1,1.0
9vg4m0,1.0
9vg4jp,1.0
9vg4jn,1.0
9vg4jj,1.0
9vg4jh,1.0
9vg4j5,1.0
9vg4j4,1.0
9vg4j1,1.0
9vg4j0,1.0
9vg1vp,1.0
9vg1vn,1.0
9vg1vj,1.0
9vg1vh,1.0
9vg1uu,1.0
9vg1us,1.0
9vg1uk,1.0
9vg1uh,1.0
9vg1gu,1.0
9vg1gs,1.0
9vg1gk,1.0
9vg1gh,1.0
9vg1fu,1.0
9vg1fs,1.0
9vg1fk,1.0
9vg1fh,1.0
9vg1cu,1.0
9vg1cs,1.0
9vg1ck,1.0
9vg1ch,1.0
9vg1bu,1.0
9vg1bs,1.0
9vg1bk,1.0
9vg1bh,1.0
9vfczu,1.0
9vfczs,1.0
9vfczk,1.0
9vfczh,1.0
9vfcyu,1.0
9vfcys,1.0
9vfcyk,1.0
9vfcyh,1.0
9vfcvu,1.0
